CreatedDate,CreatedTime,Symbol,Type,Volume,Price,Side,CallPut,Strike,Spot,Premium,ExpirationDate,Color,ImpliedVolatility,Dte,ER,StockEtf,Sector,Uoa,Weekly,MktCap,OI
6/22/2021,13:44:00,JWN,SWEEP,197,1.33,A,CALL,50,34.39,26201,1/21/2022,WHITE,0.48,213,F,STOCK,Consumer Discretionary,T,F,5229000000,897
6/22/2021,13:44:00,BB,SWEEP,200,1.379,A,CALL,14,13.23,27581,7/16/2021,WHITE,1.24,24,T,STOCK,Information Technology,F,F,7238000000,4344
6/22/2021,13:44:06,FB,BLOCK,100,2.14,A,CALL,345,335.9,21400,07-02-2021,MAGENTA,0.24,10,F,STOCK,Communication Services,F,F,9.42E+11,1165
6/22/2021,13:44:11,FIGS,SWEEP,181,10.298,A,CALL,40,49.5299,186400,7/16/2021,WHITE,0.79,24,F,STOCK,Health Care,F,F,0,841
6/22/2021,13:44:18,BB,SWEEP,275,0.57,A,CALL,14,13.2275,15675,6/25/2021,WHITE,1.84,3,T,STOCK,Information Technology,F,T,7238000000,17803
6/22/2021,13:44:20,BA,SWEEP,519,31.326,A,CALL,212.5,242.855,1625833,7/16/2021,YELLOW,0.33,24,F,STOCK,Industrials,F,F,1.43E+11,0
6/22/2021,13:44:21,PLUG,SWEEP,166,2,A,CALL,40,33.0802,33200,8/20/2021,MAGENTA,0.79,59,T,STOCK,Industrials,F,F,16964000000,519
6/22/2021,13:44:29,BA,SWEEP,501,31.449,A,CALL,212.5,242.97,1575608,7/16/2021,YELLOW,0.33,24,F,STOCK,Industrials,F,F,1.43E+11,0
6/22/2021,13:44:30,CCL,SWEEP,213,0.81,A,CALL,28,28.1899,17253,6/25/2021,WHITE,0.7,3,F,STOCK,Communication Services,F,T,15319000000,8853
6/22/2021,13:44:36,ATOS,BLOCK,250,2.5,A,CALL,7.5,7.3411,62500,7/16/2021,WHITE,3.5,24,F,STOCK,Health Care,T,F,711000000,38190
6/22/2021,13:45:04,AMC,SWEEP,500,0.32,A,PUT,40,57.0099,16000,6/25/2021,MAGENTA,2.59,3,F,STOCK,Communication Services,F,T,27959000000,20195
6/22/2021,13:45:09,AMZN,SWEEP,100,4.598,A,PUT,3400,3510.59,45975,6/25/2021,MAGENTA,0.29,3,F,STOCK,Consumer Discretionary,F,T,1.74E+12,2968
6/22/2021,13:45:14,ITUB,SWEEP,922,0.46,A,CALL,6,6.345,42412,7/16/2021,WHITE,0.38,24,F,STOCK,Financials,F,F,1.02E+11,10918
6/22/2021,13:45:16,UWMC,SWEEP,1000,0.2,A,CALL,11,9,19998,7/16/2021,WHITE,0.83,24,F,STOCK,None,F,F,13713000000,37973
6/22/2021,13:45:17,MLCO,SWEEP,177,1.7,A,CALL,18,17.075,30090,1/21/2022,WHITE,0.37,213,F,STOCK,Communication Services,F,F,0,10407
6/22/2021,13:45:20,AMC,SWEEP,500,5.2,A,CALL,57,56.932,260000,6/25/2021,MAGENTA,2.54,3,F,STOCK,Communication Services,F,T,27959000000,3479
6/22/2021,13:46:03,NTNX,BLOCK,300,3.65,A,PUT,35,38.25,109500,1/21/2022,WHITE,0.5,213,F,STOCK,Information Technology,F,F,7688000000,3524
6/22/2021,13:46:05,AMC,BLOCK,200,9.1,A,CALL,50,57.16,182000,6/25/2021,MAGENTA,2.41,3,F,STOCK,Communication Services,F,T,27959000000,7307
6/22/2021,13:46:09,JPM,SWEEP,151,0.88,A,PUT,149,150.43,13288,6/25/2021,WHITE,0.28,3,F,STOCK,Financials,F,T,4.55E+11,2566
6/22/2021,13:46:12,T,SWEEP,594,0.819,AA,CALL,30,28.82,48668,1/21/2022,WHITE,0.12,213,F,STOCK,Information Technology,F,F,2.07E+11,133893
6/22/2021,13:46:15,JPM,SWEEP,172,0.68,A,CALL,152.5,150.44,11696,6/25/2021,WHITE,0.27,3,F,STOCK,Financials,F,T,4.55E+11,5792
6/22/2021,13:46:19,CLOV,SWEEP,200,0.6,A,CALL,13,12.1022,12000,6/25/2021,MAGENTA,2.17,3,F,STOCK,Health Care,F,T,4587000000,5045
6/22/2021,13:46:26,CLOV,BLOCK,204,0.85,A,CALL,14,12.12,17340,07-02-2021,MAGENTA,1.88,10,F,STOCK,Health Care,F,F,4587000000,698
6/22/2021,13:46:38,WFC,BLOCK,207,1.51,A,CALL,45,43.5102,31257,8/20/2021,MAGENTA,0.29,59,F,STOCK,Financials,F,F,1.79E+11,7874
6/22/2021,13:46:39,WFC,BLOCK,300,3.95,A,CALL,40,43.5102,118500,7/16/2021,WHITE,0.35,24,F,STOCK,Financials,F,F,1.79E+11,53695
6/22/2021,13:46:40,PFE,SWEEP,347,1.45,A,PUT,37,39.609,50315,1/21/2022,WHITE,0.25,213,F,STOCK,Health Care,F,F,2.21E+11,6966
6/22/2021,13:46:51,BA,BLOCK,194,7.9,A,CALL,240,243.1739,153260,07-09-2021,MAGENTA,0.28,17,F,STOCK,Industrials,F,F,1.43E+11,376
6/22/2021,13:46:57,UBER,SWEEP,255,1.8,A,CALL,49,48.735,45900,7/16/2021,MAGENTA,0.37,24,F,STOCK,Information Technology,F,F,90069000000,353
6/22/2021,13:47:02,CLOV,BLOCK,200,1.4,A,CALL,11,12.125,28000,6/25/2021,MAGENTA,1.66,3,F,STOCK,Health Care,F,T,4587000000,1322
6/22/2021,13:47:19,UAL,SWEEP,207,0.611,AA,CALL,57,55.025,12638,07-02-2021,WHITE,0.37,10,F,STOCK,Industrials,F,F,18020000000,1567
6/22/2021,13:47:19,UAL,SWEEP,703,1.39,A,CALL,55,55.025,97717,07-02-2021,YELLOW,0.37,10,F,STOCK,Industrials,F,F,18020000000,503
6/22/2021,13:47:21,SRNE,SWEEP,588,0.196,AA,CALL,9.5,8.96,11516,6/25/2021,WHITE,1.23,3,F,STOCK,Health Care,F,T,2490000000,1491
6/22/2021,13:47:22,TSM,SWEEP,167,0.75,A,CALL,115,114.19,12525,6/25/2021,MAGENTA,0.26,3,F,STOCK,Information Technology,F,T,5.79E+11,1144
6/22/2021,13:47:35,TEVA,SWEEP,250,0.58,A,PUT,10,10.14,14500,8/20/2021,WHITE,0.42,59,F,STOCK,Health Care,F,F,7039000000,431
6/22/2021,13:47:44,AMC,BLOCK,275,0.658,AA,PUT,44,57.37,18085,6/25/2021,MAGENTA,2.48,3,F,STOCK,Communication Services,F,T,27959000000,2620
6/22/2021,13:47:49,PLTR,SWEEP,200,0.55,A,CALL,27,25.152,11000,7/16/2021,WHITE,0.47,24,F,STOCK,Information Technology,F,F,47681000000,16683
6/22/2021,13:47:52,NIO,BLOCK,163,0.93,A,PUT,44,44.4512,15159,6/25/2021,MAGENTA,0.72,3,F,STOCK,Consumer Discretionary,F,T,51740000000,3463
6/22/2021,13:47:52,AMC,SWEEP,283,1.58,A,CALL,145,57.1743,44713,07-02-2021,WHITE,3.74,10,F,STOCK,Communication Services,F,F,27959000000,21063
6/22/2021,13:47:58,DECK,SWEEP,378,31.604,AA,CALL,350,341.12,1194632,12/17/2021,YELLOW,0.34,178,F,STOCK,Consumer Discretionary,F,F,9364000000,12
6/22/2021,13:48:22,BTU,SWEEP,200,2.2,A,CALL,8,7.46,44000,1/21/2022,WHITE,1.05,213,F,STOCK,Materials,F,F,704000000,637
6/22/2021,13:48:22,AMC,SWEEP,185,1.6,A,CALL,145,57.23,29599,07-02-2021,WHITE,3.74,10,F,STOCK,Communication Services,F,F,27959000000,21063
6/22/2021,13:48:33,AAPL,SWEEP,303,0.5,A,PUT,132,133.295,15150,6/25/2021,MAGENTA,0.22,3,F,STOCK,Information Technology,F,T,2.21E+12,6983
6/22/2021,13:48:56,KBH,SWEEP,357,1.4,A,CALL,44,42.74,49975,7/16/2021,WHITE,0.43,24,T,STOCK,Communication Services,F,F,3961000000,1722
6/22/2021,13:49:00,OPK,SWEEP,807,0.45,A,CALL,4,3.82,36315,9/17/2021,MAGENTA,0.69,87,F,STOCK,Health Care,T,F,2533000000,2432
6/22/2021,13:49:17,BB,SWEEP,165,1.49,A,CALL,15,13.31,24585,7/30/2021,MAGENTA,1.22,38,T,STOCK,Information Technology,F,F,7238000000,320
6/22/2021,13:49:42,AMC,SWEEP,150,1.69,A,CALL,145,57.4,25350,07-02-2021,WHITE,3.78,10,F,STOCK,Communication Services,F,F,27959000000,21063
6/22/2021,13:49:48,WISH,SWEEP,355,1.95,A,CALL,15,13.6699,69225,07-09-2021,MAGENTA,2.09,17,F,STOCK,Consumer Discretionary,F,F,7916000000,2218
6/22/2021,13:49:50,PBR,BLOCK,336,0.31,A,CALL,13,11.72,10416,8/20/2021,WHITE,0.39,59,F,STOCK,Energy,F,F,50786000000,44635
6/22/2021,13:49:55,IPOF,SWEEP,216,0.72,A,PUT,10,10.1099,15552,11/19/2021,YELLOW,0.33,150,F,STOCK,None,F,F,0,55
6/22/2021,13:49:58,AMC,BLOCK,298,0.64,A,PUT,44,56.9499,19072,6/25/2021,MAGENTA,2.42,3,F,STOCK,Communication Services,F,T,27959000000,2620
6/22/2021,13:50:17,AAPL,SWEEP,175,1.09,A,CALL,133,133.199,19074,6/25/2021,MAGENTA,0.2,3,F,STOCK,Information Technology,F,T,2.21E+12,35850
6/22/2021,13:50:20,AAPL,BLOCK,350,0.63,A,CALL,140,133.2075,22050,7/16/2021,WHITE,0.19,24,F,STOCK,Information Technology,F,F,2.21E+12,124869
6/22/2021,13:50:27,AMC,BLOCK,350,12.6,A,CALL,55,56.85,441000,07-09-2021,WHITE,2.44,17,F,STOCK,Communication Services,F,F,27959000000,1449
6/22/2021,13:50:28,HPQ,SWEEP,200,0.31,A,CALL,30,28.915,6200,7/16/2021,WHITE,0.23,24,F,STOCK,Information Technology,F,F,35088000000,2796
6/22/2021,13:50:28,SOFI,BLOCK,300,0.97,A,CALL,30,21.75,29100,8/20/2021,WHITE,0.9,59,F,STOCK,None,F,F,17999000000,4051
6/22/2021,13:50:37,SOFI,BLOCK,150,0.97,A,CALL,30,21.7416,14550,8/20/2021,WHITE,0.9,59,F,STOCK,None,F,F,17999000000,4051
6/22/2021,13:50:37,WISH,SWEEP,750,0.9,A,CALL,14.5,13.58,67493,6/25/2021,MAGENTA,2.58,3,F,STOCK,Consumer Discretionary,F,T,7916000000,4931
6/22/2021,13:50:49,NCLH,SWEEP,223,0.72,A,CALL,37.5,30.825,16056,8/20/2021,WHITE,0.53,59,F,STOCK,Communication Services,F,F,11608000000,625
6/22/2021,13:50:52,AMC,BLOCK,200,3.3,A,PUT,53,56.8,66000,6/25/2021,MAGENTA,2.51,3,F,STOCK,Communication Services,F,T,27959000000,3803
6/22/2021,13:51:08,SNAP,SWEEP,460,1.06,A,CALL,65,62.54,48760,07-02-2021,MAGENTA,0.48,10,F,STOCK,Information Technology,F,F,96893000000,1207
6/22/2021,13:51:15,ESTC,SWEEP,242,3.494,A,CALL,165,146.87,84562,8/20/2021,YELLOW,0.39,59,F,STOCK,Information Technology,F,F,13043000000,64
6/22/2021,13:51:27,GSK,SWEEP,2000,0.2,A,PUT,37,39.1,40000,7/16/2021,YELLOW,0.23,24,F,STOCK,Health Care,F,F,1.23E+11,572
6/22/2021,13:51:29,AMC,SWEEP,200,3.3,A,PUT,53,56.78,65995,6/25/2021,MAGENTA,2.51,3,F,STOCK,Communication Services,F,T,27959000000,3803
6/22/2021,13:51:56,RIOT,SWEEP,288,1.399,A,CALL,32,31.84,40290,6/25/2021,MAGENTA,1.28,3,F,STOCK,None,F,T,2656000000,2025
6/22/2021,13:52:21,CLOV,SWEEP,233,0.85,A,CALL,12,12.07,19805,6/25/2021,MAGENTA,1.87,3,F,STOCK,Health Care,F,T,4587000000,4674
6/22/2021,13:52:28,GOLD,BLOCK,200,1.28,A,CALL,21,21.2049,25600,8/20/2021,MAGENTA,0.33,59,F,STOCK,Materials,F,F,37603000000,1791
6/22/2021,13:52:30,LYV,BLOCK,300,0.8,A,CALL,100,91.7891,24000,7/16/2021,WHITE,0.35,24,F,STOCK,Communication Services,F,F,19475000000,1232
6/22/2021,13:52:36,FB,SWEEP,203,0.72,AA,CALL,345,335.8481,14607,6/25/2021,MAGENTA,0.29,3,F,STOCK,Communication Services,F,T,9.42E+11,4381
6/22/2021,13:52:50,CCL,SWEEP,414,2.347,A,PUT,25,28.145,97164,1/21/2022,WHITE,0.49,213,F,STOCK,Communication Services,F,F,15319000000,29412
6/22/2021,13:53:12,TAL,BLOCK,750,0.8,A,CALL,32.5,22.79,60000,7/16/2021,WHITE,1.38,24,F,STOCK,Communication Services,F,F,776000000,17979
6/22/2021,13:53:15,FB,BLOCK,197,1.7,A,CALL,340,335.81,33491,6/25/2021,MAGENTA,0.27,3,F,STOCK,Communication Services,F,T,9.42E+11,18357
6/22/2021,13:53:16,ORCL,SWEEP,202,0.59,A,CALL,78.5,78.49,11918,6/25/2021,MAGENTA,0.21,3,F,STOCK,Information Technology,F,T,2.25E+11,919
6/22/2021,13:53:29,MARA,SWEEP,200,0.78,A,CALL,31,27.4588,15600,07-02-2021,MAGENTA,1.08,10,F,STOCK,None,F,F,2768000000,650
6/22/2021,13:53:31,DKNG,SWEEP,288,0.84,A,CALL,50,49.521,24192,6/25/2021,WHITE,0.59,3,F,STOCK,Communication Services,F,T,38906000000,11882
6/22/2021,13:53:34,GLBS,SWEEP,260,1.05,A,CALL,5,5.19,27300,8/20/2021,MAGENTA,1.16,59,F,STOCK,Industrials,T,F,15000000,747
6/22/2021,13:53:35,GLBS,SWEEP,186,1.05,A,CALL,5,5.19,19530,8/20/2021,MAGENTA,1.16,59,F,STOCK,Industrials,T,F,15000000,747
6/22/2021,13:53:40,C,SWEEP,350,2.22,A,CALL,67,68.9002,77700,6/25/2021,WHITE,0.4,3,F,STOCK,Financials,F,T,1.41E+11,778
6/22/2021,13:54:06,DKNG,SWEEP,341,0.87,A,CALL,50,49.58,29667,6/25/2021,WHITE,0.59,3,F,STOCK,Communication Services,F,T,38906000000,11882
6/22/2021,13:54:11,AAPL,BLOCK,200,1.38,A,CALL,134,133.1989,27600,07-02-2021,WHITE,0.19,10,F,STOCK,Information Technology,F,F,2.21E+12,8902
6/22/2021,13:54:13,GE,BLOCK,150,0.87,A,CALL,13,13.018,13050,9/17/2021,WHITE,0.32,87,F,STOCK,Industrials,F,F,1.16E+11,64335
6/22/2021,13:54:14,T,SWEEP,405,0.83,A,CALL,30,28.835,33615,1/21/2022,WHITE,0.12,213,F,STOCK,Information Technology,F,F,2.07E+11,133893
6/22/2021,13:54:19,UAL,SWEEP,374,1.25,A,CALL,57.5,55.05,46750,7/16/2021,WHITE,0.38,24,F,STOCK,Industrials,F,F,18020000000,5204
6/22/2021,13:54:29,NCLH,SWEEP,772,0.16,A,CALL,37.5,30.8319,12352,7/16/2021,WHITE,0.53,24,F,STOCK,Communication Services,F,F,11608000000,8846
6/22/2021,13:54:41,DKNG,SWEEP,202,0.89,A,CALL,50,49.61,17978,6/25/2021,WHITE,0.59,3,F,STOCK,Communication Services,F,T,38906000000,11882
6/22/2021,13:54:44,GLBS,BLOCK,262,1.05,A,CALL,5,5.18,27510,8/20/2021,MAGENTA,1.17,59,F,STOCK,Industrials,T,F,15000000,747
6/22/2021,13:54:49,SRNE,SWEEP,504,0.32,A,CALL,9.5,8.76,16128,07-02-2021,MAGENTA,1.03,10,F,STOCK,Health Care,F,F,2490000000,620
6/22/2021,13:54:49,FB,BLOCK,109,31.4,A,CALL,315,335.9,342260,9/17/2021,WHITE,0.27,87,F,STOCK,Communication Services,F,F,9.42E+11,1245
6/22/2021,13:55:02,NFLX,BLOCK,100,30.841,A,CALL,500,508.78,308406,8/20/2021,WHITE,0.3,59,F,STOCK,Communication Services,F,F,2.20E+11,576
6/22/2021,13:55:13,SPWR,BLOCK,200,1.44,A,CALL,26,25.23,28800,7/16/2021,WHITE,0.68,24,F,STOCK,Information Technology,F,F,4383000000,1382
6/22/2021,13:55:17,MRNA,SWEEP,164,10.3,A,CALL,280,222.095,168920,10/15/2021,WHITE,0.54,115,F,STOCK,Health Care,F,F,83614000000,739
6/22/2021,13:55:28,DKNG,SWEEP,186,0.92,A,CALL,50,49.65,17112,6/25/2021,WHITE,0.6,3,F,STOCK,Communication Services,F,T,38906000000,11882
6/22/2021,13:55:55,AAPL,SWEEP,172,0.9,A,PUT,133,133.1317,15480,6/25/2021,MAGENTA,0.2,3,F,STOCK,Information Technology,F,T,2.21E+12,4150
6/22/2021,13:56:00,CCL,SWEEP,462,2.348,A,PUT,25,28.1492,108496,1/21/2022,WHITE,0.49,213,F,STOCK,Communication Services,F,F,15319000000,29412
6/22/2021,13:56:26,AAPL,SWEEP,212,2.31,A,CALL,133,133.145,48972,07-09-2021,MAGENTA,0.18,17,F,STOCK,Information Technology,F,F,2.21E+12,3330
6/22/2021,13:56:31,OPEN,SWEEP,590,0.2,A,CALL,21,16.54,11800,7/16/2021,WHITE,0.76,24,F,STOCK,Information Technology,F,F,9503000000,1864
6/22/2021,13:56:37,SOFI,BLOCK,200,0.85,A,PUT,20,21.7,17000,07-02-2021,MAGENTA,1.14,10,F,STOCK,None,F,F,17999000000,530
6/22/2021,13:56:38,NFLX,BLOCK,123,1.742,AA,CALL,670,508.37,21428,9/17/2021,WHITE,0.32,87,F,STOCK,Communication Services,F,F,2.20E+11,333
6/22/2021,13:56:49,IVR,SWEEP,668,0.24,A,PUT,4,3.97,16032,07-02-2021,WHITE,0.86,10,F,STOCK,Real Estate,F,F,992000000,14570
6/22/2021,13:56:54,PFE,SWEEP,1369,0.08,A,PUT,37.5,39.575,10952,07-09-2021,MAGENTA,0.2,17,F,STOCK,Health Care,F,F,2.21E+11,1579
6/22/2021,13:57:09,DKNG,SWEEP,463,0.47,A,CALL,75,49.685,21761,8/20/2021,WHITE,0.67,59,F,STOCK,Communication Services,F,F,38906000000,7353
6/22/2021,13:57:17,VNTR,SWEEP,368,0.3,A,CALL,5,4.7,11040,7/16/2021,WHITE,0.87,24,F,STOCK,Materials,F,F,499000000,5422
6/22/2021,13:57:21,AMC,BLOCK,190,9,A,CALL,50,57.03,171000,6/25/2021,MAGENTA,2.41,3,F,STOCK,Communication Services,F,T,27959000000,7307
6/22/2021,13:57:30,DAL,SWEEP,750,0.15,A,CALL,50,45.285,11250,07-09-2021,WHITE,0.34,17,F,STOCK,Industrials,F,F,29277000000,5722
6/22/2021,13:57:36,CVNA,BLOCK,100,31,A,CALL,340,312.25,310000,11/19/2021,WHITE,0.5,150,F,STOCK,Consumer Discretionary,F,F,50977000000,894
6/22/2021,13:57:52,AMC,BLOCK,200,9.25,A,CALL,50,57.359,185000,6/25/2021,MAGENTA,2.41,3,F,STOCK,Communication Services,F,T,27959000000,7307
6/22/2021,13:57:54,AHT,SWEEP,1063,0.65,A,CALL,7.5,4.6573,69095,8/20/2021,MAGENTA,1.81,59,F,STOCK,Real Estate,F,F,739000000,1133
6/22/2021,13:58:02,DKNG,SWEEP,177,0.979,AA,CALL,65,49.6701,17320,8/20/2021,WHITE,0.6,59,F,STOCK,Communication Services,F,F,38906000000,10652
6/22/2021,13:58:08,AMC,BLOCK,186,3.1,A,PUT,53,57.36,57660,6/25/2021,MAGENTA,2.51,3,F,STOCK,Communication Services,F,T,27959000000,3803
6/22/2021,13:58:10,CRTO,SWEEP,190,0.65,A,CALL,42.5,39.12,12350,7/16/2021,WHITE,0.44,24,F,STOCK,Information Technology,F,F,428000000,1620
6/22/2021,13:58:13,TAL,BLOCK,750,0.8,A,CALL,32.5,22.77,60000,7/16/2021,WHITE,1.38,24,F,STOCK,Communication Services,F,F,776000000,17979
6/22/2021,13:58:36,CLOV,BLOCK,197,0.7,A,CALL,12.5,12.1001,13790,6/25/2021,MAGENTA,1.99,3,F,STOCK,Health Care,F,T,4587000000,2570
6/22/2021,13:58:37,UWMC,SWEEP,979,0.3,A,CALL,10,9.0222,29322,7/16/2021,WHITE,0.69,24,F,STOCK,None,F,F,13713000000,57620
6/22/2021,13:58:39,FB,BLOCK,100,1.89,A,CALL,340,336.26,18900,6/25/2021,MAGENTA,0.28,3,F,STOCK,Communication Services,F,T,9.42E+11,18357
6/22/2021,13:59:00,NIO,BLOCK,150,1.41,A,PUT,45,44.49,21150,6/25/2021,MAGENTA,0.71,3,F,STOCK,Consumer Discretionary,F,T,51740000000,5848
6/22/2021,13:59:18,AMGN,BLOCK,250,1.04,A,CALL,250,239.69,26000,7/16/2021,WHITE,0.17,24,F,STOCK,Health Care,F,F,1.38E+11,6599
6/22/2021,13:59:38,PLUG,BLOCK,200,0.75,A,PUT,32.5,33.3701,15000,6/25/2021,YELLOW,0.95,3,T,STOCK,Industrials,F,T,16964000000,142
6/22/2021,13:59:51,FB,BLOCK,200,0.83,A,CALL,345,336.4718,16600,6/25/2021,MAGENTA,0.29,3,F,STOCK,Communication Services,F,T,9.42E+11,4381
6/22/2021,14:00:06,SWBI,SWEEP,358,1.4,A,CALL,30,28.7544,50117,7/16/2021,MAGENTA,0.64,24,F,STOCK,Consumer Discretionary,F,F,1328000000,7746
6/22/2021,14:00:08,FB,SWEEP,582,14.25,A,CALL,340,336.56,829338,8/20/2021,WHITE,0.28,59,F,STOCK,Communication Services,F,F,9.42E+11,6008
6/22/2021,14:00:25,TSLA,SWEEP,82,3.55,A,CALL,642.5,624.4,29108,6/25/2021,MAGENTA,0.44,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,1124
6/22/2021,14:00:40,TSLA,SWEEP,142,3.55,A,CALL,642.5,624.25,50410,6/25/2021,MAGENTA,0.44,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,1124
6/22/2021,14:00:44,CCL,SWEEP,363,2.35,A,PUT,25,28.1438,85305,1/21/2022,WHITE,0.49,213,F,STOCK,Communication Services,F,F,15319000000,29412
6/22/2021,14:00:50,CLOV,SWEEP,150,1.55,AA,PUT,13,12.1,23245,6/25/2021,MAGENTA,2.3,3,F,STOCK,Health Care,F,T,4587000000,1797
6/22/2021,14:01:03,T,SWEEP,150,0.83,A,CALL,30,28.82,12450,1/21/2022,WHITE,0.12,213,F,STOCK,Information Technology,F,F,2.07E+11,133893
6/22/2021,14:01:08,LPI,SWEEP,474,6.4,A,CALL,75,76.55,303350,7/16/2021,YELLOW,0.71,24,F,STOCK,Energy,F,F,968000000,263
6/22/2021,14:01:11,AAPL,SWEEP,211,1.4,A,CALL,150,133.155,29540,9/17/2021,WHITE,0.23,87,F,STOCK,Information Technology,F,F,2.21E+12,140671
6/22/2021,14:01:19,SOFI,SWEEP,822,2,A,PUT,22,21.694,164384,07-02-2021,YELLOW,1.29,10,F,STOCK,None,F,F,17999000000,319
6/22/2021,14:01:22,T,SWEEP,867,1.63,A,CALL,28,28.805,141321,1/21/2022,WHITE,0.08,213,F,STOCK,Information Technology,F,F,2.07E+11,23984
6/22/2021,14:01:33,CRSR,SWEEP,276,1.04,A,CALL,40,31.4528,28704,8/20/2021,WHITE,0.68,59,F,STOCK,Information Technology,F,F,2941000000,3295
6/22/2021,14:02:05,RLX,SWEEP,800,1.398,A,CALL,15,8.4,111844,1/21/2022,WHITE,1.12,213,F,STOCK,Information Technology,F,F,0,2577
6/22/2021,14:02:16,FB,SWEEP,182,2.007,AA,CALL,340,336.75,36532,6/25/2021,MAGENTA,0.27,3,F,STOCK,Communication Services,F,T,9.42E+11,18357
6/22/2021,14:02:19,RLX,SWEEP,225,0.75,A,PUT,7.5,8.405,16875,7/16/2021,WHITE,1.43,24,F,STOCK,Information Technology,F,F,0,28962
6/22/2021,14:02:22,AMC,SWEEP,181,0.902,AA,PUT,46,56.9185,16321,6/25/2021,WHITE,2.35,3,F,STOCK,Communication Services,F,T,27959000000,6592
6/22/2021,14:03:04,FB,SWEEP,138,14.5,A,CALL,340,336.685,200100,8/20/2021,WHITE,0.28,59,F,STOCK,Communication Services,F,F,9.42E+11,6008
6/22/2021,14:03:20,SPCE,SWEEP,703,5.9,A,CALL,49,39.44,414766,10/15/2021,YELLOW,1.01,115,F,STOCK,Industrials,F,F,8670000000,25
6/22/2021,14:03:23,PLUG,BLOCK,205,2.04,A,CALL,32,33.48,41820,6/25/2021,MAGENTA,0.97,3,T,STOCK,Industrials,F,T,16964000000,4350
6/22/2021,14:03:45,TWTR,SWEEP,199,1.845,A,CALL,64,63.73,36709,07-09-2021,WHITE,0.35,17,F,STOCK,Information Technology,F,F,49452000000,450
6/22/2021,14:03:57,TWTR,SWEEP,631,0.23,A,CALL,67,63.805,14513,6/25/2021,YELLOW,0.51,3,F,STOCK,Information Technology,F,T,49452000000,630
6/22/2021,14:04:01,LAZR,SWEEP,200,0.55,A,CALL,22,21.97,11000,6/25/2021,WHITE,0.71,3,F,STOCK,None,F,T,5212000000,1303
6/22/2021,14:04:02,SPCE,BLOCK,1700,1.51,A,CALL,50,39.4485,256700,7/16/2021,WHITE,1.13,24,F,STOCK,Industrials,F,F,8670000000,9588
6/22/2021,14:04:24,NCLH,SWEEP,362,1.17,A,CALL,35,30.83,42354,8/20/2021,MAGENTA,0.51,59,F,STOCK,Communication Services,F,F,11608000000,949
6/22/2021,14:04:32,KSS,BLOCK,150,1.1,A,CALL,65,54.93,16500,8/20/2021,YELLOW,0.45,59,F,STOCK,Consumer Discretionary,F,F,8369000000,14
6/22/2021,14:05:44,MGM,BLOCK,150,1.21,A,CALL,43,42.2993,18150,7/16/2021,WHITE,0.34,24,F,STOCK,Communication Services,F,F,20646000000,1862
6/22/2021,14:05:46,PEP,BLOCK,599,1.43,A,PUT,147,146.81,85657,07-02-2021,YELLOW,0.15,10,F,STOCK,Consumer Staples,F,F,2.02E+11,250
6/22/2021,14:05:53,TWTR,SWEEP,711,1.436,AA,CALL,64,63.59,102086,07-02-2021,MAGENTA,0.38,10,F,STOCK,Information Technology,F,F,49452000000,1494
6/22/2021,14:05:54,MARA,BLOCK,175,0.62,A,PUT,26,27.5524,10850,6/25/2021,MAGENTA,1.29,3,F,STOCK,None,F,T,2768000000,3744
6/22/2021,14:05:55,CVNA,BLOCK,100,31.25,A,CALL,340,312.63,312500,11/19/2021,WHITE,0.5,150,F,STOCK,Consumer Discretionary,F,F,50977000000,894
6/22/2021,14:06:08,PLUG,SWEEP,820,0.14,A,CALL,40,33.6,11480,6/25/2021,MAGENTA,1.31,3,T,STOCK,Industrials,F,T,16964000000,2243
6/22/2021,14:06:08,GOOGL,SWEEP,84,85.4,A,CALL,2700,2436.5988,717360,1/21/2022,WHITE,0.22,213,F,STOCK,Information Technology,F,F,1.63E+12,541
6/22/2021,14:06:11,PLUG,SWEEP,2631,0.15,A,CALL,40,33.58,39462,6/25/2021,YELLOW,1.34,3,T,STOCK,Industrials,F,T,16964000000,2243
6/22/2021,14:06:40,SOAC,SWEEP,2100,0.1,A,CALL,10,9.99,21000,7/16/2021,YELLOW,0.09,24,F,STOCK,None,T,F,373000000,1937
6/22/2021,14:06:46,AMC,SWEEP,200,4.1,A,PUT,55,56.895,82000,6/25/2021,MAGENTA,2.48,3,F,STOCK,Communication Services,F,T,27959000000,6725
6/22/2021,14:07:20,DIS,BLOCK,151,1.01,A,PUT,172.5,173.01,15251,6/25/2021,WHITE,0.2,3,F,STOCK,Communication Services,F,T,3.16E+11,3284
6/22/2021,14:07:23,CRSR,SWEEP,245,1.083,AA,CALL,40,31.5545,26522,8/20/2021,WHITE,0.68,59,F,STOCK,Information Technology,F,F,2941000000,3295
6/22/2021,14:07:49,RAMP,SWEEP,158,1.2,A,CALL,45,43.455,18960,7/16/2021,WHITE,0.4,24,F,STOCK,Information Technology,F,F,2871000000,1453
6/22/2021,14:08:08,CVNA,SWEEP,166,3.8,A,CALL,410,312.885,63080,8/20/2021,WHITE,0.53,59,F,STOCK,Consumer Discretionary,F,F,50977000000,176
